id,title,question_text,choices_json,correct_choice_index,short_explanation,detailed_explanation,basic_terms,domain,subdomain,ability_axis,cognitive_type,difficulty_initial,source_url,source_note,currentness_type,expires_at,tags_json
"00000000-0000-4000-8001-000000000303","ハッシュテーブルの衝突処理","ハッシュテーブルで異なるキーが同じハッシュ値（衝突）になった場合、チェイン法による基本的な対処として最も適切なものはどれか。次の4択から1つ選べ。","[""衝突が起きたらテーブル全体をソートする"",""同じバケット位置に連結リストで複数の要素を格納する"",""衝突したキーと値のペアを削除する"",""ハッシュ関数を変更してテーブルを再構築する""]","1","チェイン法は同一バケットに連結リストで複数要素を格納します。","チェイン法（チェイニング）では、各バケットに連結リストを持ち、衝突したキー・値ペアを同じバケットのリストに追加します。検索時はハッシュ値でバケットを特定し、リスト内を線形探索します。開アドレス法は別の手法です。","・ハッシュテーブル：チェイン法（チェイニング）では、各バケットに連結リストを持ち、衝突したキー・値ペアを同じバケットのリストに追加します。","情報・計算機科学","データ構造","基礎力","基本的な適用","550","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""データ構造"",""ハッシュテーブル"",""基礎力"",""情報・計算機科学"",""データ構造"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000304","括弧の対応チェック","文字列中の括弧「( )」「[ ]」「{ }」が正しく対応しているかを判定するのに最も適したデータ構造はどれか。次の4択から1つ選べ。","[""二分木"",""ハッシュテーブル"",""スタック"",""キュー""]","2","開き括弧をpushし、閉じ括弧でpopして対応を検証します。","括弧対応チェックでは、開き括弧をスタックに積み、閉じ括弧が来たらスタックトップと対応するか確認してpopします。最終的にスタックが空なら正しく対応しています。LIFO性が括弧の入れ子構造と一致します。","・スタック：括弧対応チェックでは、開き括弧をスタックに積み、閉じ括弧が来たらスタックトップと対応するか確認してpopします。
・二分木：二分木は階層構造の表現に使いますが、括弧チェックの標準解法ではありません。
・ハッシュテーブル：ハッシュテーブルはキー・値の高速検索に使います。
・キュー：キューはFIFOであり、括弧の入れ子対応には不向きです。","情報・計算機科学","プログラミング考え方","基礎力","基本的な適用","550","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""プログラミング考え方"",""スタック"",""基礎力"",""情報・計算機科学"",""プログラミング考え方"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000305","サブネットの基本計算","IPアドレス192.168.1.10とサブネットマスク255.255.255.0の組み合わせで、同一サブネットに属するアドレスの判定方法として最も基本的な操作はどれか。次の4択から1つ選べ。","[""IPアドレスの第4オクテットを比較する"",""2つのIPアドレスを文字列として連結する"",""サブネットマスクの値をIPアドレスに加算する"",""IPアドレスとサブネットマスクをビット単位でAND演算し、ネットワーク部を比較する""]","3","ビットAND演算でネットワーク部を抽出し、同一性を判定します。","サブネットマスクの1ビット部分がネットワーク部、0ビット部分がホスト部を示します。IPアドレスとマスクのAND演算でネットワークアドレスを求め、2つのホストが同じネットワークアドレスなら同一サブネットです。","・サブネット：マスクの1ビット部分がネットワーク部、0ビット部分がホスト部を示します。","情報・計算機科学","ネットワーク","基礎力","基本的な適用","600","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""ネットワーク"",""サブネット"",""基礎力"",""情報・計算機科学"",""ネットワーク"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000306","内部結合の基本","2つのテーブルA（学生）とB（成績）を、学生IDが一致する行だけ結合して結果を得たい場合、最も適切な結合方式はどれか。次の4択から1つ選べ。","[""内部結合（INNER JOIN）"",""外部結合でA側の全行を残す（LEFT JOIN）"",""直積（CROSS JOIN）"",""結合せずに2つの表を縦に連結する（UNION）""]","0","INNER JOINは両表で結合キーが一致する行のみ返します。","INNER JOINは結合条件を満たす行のペアのみ結果に含めます。成績のない学生も含めたい場合はLEFT JOIN、すべての組み合わせはCROSS JOIN、縦連結はUNIONです。","・JOIN：INNER JOINは結合条件を満たす行のペアのみ結果に含めます。
・直積（CROSS JOIN）：CROSS JOINは条件なしの全組み合わせです。","情報・計算機科学","データベース","基礎力","基本的な適用","600","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""データベース"",""JOIN"",""基礎力"",""情報・計算機科学"",""データベース"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000307","ラウンドロビンスケジューリング","複数のプロセスにCPU時間を公平に割り当てる「ラウンドロビン」方式の基本的な動作として、最も適切なものはどれか。次の4択から1つ選べ。","[""プロセスがCPUを要求するまで待機する"",""一定の時間片（タイムクォータ）ごとにプロセスを順番に切り替える"",""実行時間が最短のプロセスを優先的に割り当てる"",""最高優先度のプロセスにCPUを専有させる""]","1","タイムクォータで順番に実行し、公平な時間分配を行います。","ラウンドロビンスケジューリングは、準備完了プロセスをキューに並べ、一定のタイムクォータ（例：10ms）ごとに次のプロセスに切り替えます。タイムアウトしたプロセスはキュー末尾に戻り、すべてのプロセスが順番にCPUを使用できます。","・スケジューリング：ラウンドロビンスケジューリングは、準備完了プロセスをキューに並べ、一定のタイムクォータ（例：10ms）ごとに次のプロセスに切り替えます。","情報・計算機科学","オペレーティングシステム","基礎力","基本的な適用","600","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""オペレーティングシステム"",""スケジューリング"",""基礎力"",""情報・計算機科学"",""オペレーティングシステム"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000308","入力値検証の基本","WebアプリケーションでSQLインジェクション攻撃を防ぐ基本的な対策として、最も本質的なものはどれか。次の4択から1つ選べ。","[""Webページの背景色を変更する"",""サーバの物理的な場所を秘密にする"",""ユーザー入力をSQL文に直接連結せず、パラメータ化クエリを使う"",""データベースのパスワードを長くする""]","2","入力の直接連結を避け、パラメータ化でSQLとデータを分離します。","SQLインジェクションは悪意ある入力がSQL文の一部として解釈される攻撃です。パラメータ化クエリ（プリペアドステートメント）により、入力データは常にデータとして扱われ、命令として実行されません。","・SQLインジェクション：悪意ある入力がSQL文の一部として解釈される攻撃です。","情報・計算機科学","セキュリティ","基礎力","基本的な適用","650","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""セキュリティ"",""SQLインジェクション"",""基礎力"",""情報・計算機科学"",""セキュリティ"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000309","勾配降下法の基本","機械学習の学習で勾配降下法を用いる基本的な手順として、最も正しいものはどれか。次の4択から1つ選べ。","[""パラメータをランダムに初期化した後、一切変更しない"",""損失が最大になる方向にパラメータを更新する"",""訓練データの先頭1件で勾配を計算する"",""損失関数のパラメータに関する勾配を計算し、勾配の反対方向にパラメータを更新する""]","3","勾配の反対方向にパラメータを更新して損失を減少させます。","勾配降下法は損失関数L(θ)の勾配∇Lを計算し、θ ← θ − η∇L（ηは学習率）でパラメータを更新します。反復により損失が最小化され、モデルの予測精度が向上します。","・勾配降下法：損失関数L(θ)の勾配∇Lを計算し、θ ← θ − η∇L（ηは学習率）でパラメータを更新します。","情報・計算機科学","AI・機械学習","基礎力","基本的な適用","650","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""AI・機械学習"",""勾配降下法"",""基礎力"",""情報・計算機科学"",""AI・機械学習"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000310","ハフマン符号の適用","テキスト圧縮で「出現頻度の高い文字ほど短い符号を割り当てる」方式として、最も代表的な手法はどれか。次の4択から1つ選べ。","[""ハフマン符号"",""固定長符号（ASCII）"",""ランダム符号"",""出現頻度に関係なく全文字に同じ長さの符号""]","0","ハフマン符号は頻出記号に短いビット列を割り当てます。","ハフマン符号は各記号の出現頻度に基づき、二分木を構築して頻度の高い記号に短い符号、低い記号に長い符号を割り当てます。平均符号長を最小化する可逆圧縮の基本手法です。","・ハフマン符号：各記号の出現頻度に基づき、二分木を構築して頻度の高い記号に短い符号、低い記号に長い符号を割り当てます。
・固定長符号（ASCII）：固定長符号は圧縮効率が低く、頻度を利用しません。
・ランダム符号：ランダム符号は最適性の保証がありません。","情報・計算機科学","情報理論","基礎力","基本的な適用","650","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""情報理論"",""ハフマン符号"",""基礎力"",""情報・計算機科学"",""情報理論"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000311","配列と連結リストの比較","データ構造として配列と連結リストを比較したとき、配列の方が優れている操作はどれか。次の4択から1つ選べ。","[""要素数に関わらず必要なメモリが一定"",""インデックスを指定した定数時間での要素アクセス"",""先頭への要素挿入"",""中間位置への要素削除""]","1","配列はインデックスによるO(1)ランダムアクセスが可能です。","配列は連続メモリ上に要素が配置されるため、インデックスiのアドレスは基底+ i×要素サイズで直接計算できます。連結リストは先頭からの走査が必要でO(n)です。挿入・削除は連結リストの方が有利な場合があります。","・配列：連続メモリ上に要素が配置されるため、インデックスiのアドレスは基底+ i×要素サイズで直接計算できます。
・連結リスト：先頭からの走査が必要でO(n)です。
・先頭への要素挿入：先頭挿入は連結リストがO(1)で、配列はO(n)のシフトが必要です。
・中間位置への要素削除：中間削除も連結リストの方がポインタ操作のみで効率的です。","情報・計算機科学","データ構造","基礎力","比較・分類","700","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""データ構造"",""配列"",""連結リスト"",""基礎力"",""情報・計算機科学"",""データ構造"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000312","スタックとキューの比較","スタックとキューの取り出し順序の違いを正しく述べたものはどれか。次の4択から1つ選べ。","[""両方ともLIFO"",""両方ともFIFO"",""スタックはLIFO、キューはFIFO"",""スタックはFIFO、キューはLIFO""]","2","スタックは後入れ先出し（LIFO）、キューは先入れ先出し（FIFO）です。","スタックは最後に追加した要素が最初に取り出され（LIFO: Last In First Out）、キューは最初に追加した要素が最初に取り出されます（FIFO: First In First Out）。この順序の違いが用途（関数呼び出し vs 待ち行列）を決定します。","・スタック：最後に追加した要素が最初に取り出され（LIFO: Last In First Out）、キューは最初に追加した要素が最初に取り出されます（FIFO: First In First Out）。
・キュー：スタックは最後に追加した要素が最初に取り出され（LIFO: Last In First Out）、キューは最初に追加した要素が最初に取り出されます（FIFO: First In First Out）。","情報・計算機科学","データ構造","基礎力","比較・分類","700","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""データ構造"",""スタック"",""キュー"",""基礎力"",""情報・計算機科学"",""データ構造"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000313","プロセスとスレッドの比較","OSにおけるプロセスとスレッド（軽量プロセス）の関係として、最も正しい説明はどれか。次の4択から1つ選べ。","[""プロセスとスレッドは完全に同じ概念である"",""スレッドはそれぞれ独立したメモリ空間を持つ"",""1プロセスにつきスレッドは1つに制限される"",""同一プロセス内のスレッドはメモリ空間を共有し、プロセス間は独立したメモリ空間を持つ""]","3","スレッドは同一プロセス内でメモリを共有し、プロセス間は隔離されます。","プロセスは独立したメモリ空間・ファイル記述子等を持つ実行単位です。スレッドは同一プロセス内でメモリやファイルを共有し、スタックとレジスタのみ独立した並行実行単位です。スレッド間切替はプロセス間より軽量です。","・プロセス：独立したメモリ空間・ファイル記述子等を持つ実行単位です。
・スレッド：同一プロセス内でメモリやファイルを共有し、スタックとレジスタのみ独立した並行実行単位です。","情報・計算機科学","オペレーティングシステム","基礎力","比較・分類","750","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""オペレーティングシステム"",""プロセス"",""スレッド"",""基礎力"",""情報・計算機科学"",""オペレーティングシステム"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000314","対称鍵と公開鍵の比較","対称鍵暗号と公開鍵暗号の主な違いとして、最も正しい組み合わせはどれか。次の4択から1つ選べ。","[""対称鍵は同一鍵で暗号化・復号し高速、公開鍵は鍵ペアを使い鍵配送が容易"",""対称鍵は復号不可、公開鍵は復号可能"",""対称鍵は公開鍵より計算コストが高い"",""公開鍵暗号では暗号化と復号に同じ鍵を使う""]","0","対称鍵は高速だが鍵配送が課題、公開鍵は鍵配送が容易だが低速です。","対称鍵暗号（AES等）は送受信者が同一の秘密鍵を共有し、高速に暗号化・復号します。公開鍵暗号（RSA等）は鍵ペアを使い秘密鍵の配送不要ですが計算コストが高いため、実際には両者を組み合わせて使います。","・暗号：対称鍵暗号（AES等）は送受信者が同一の秘密鍵を共有し、高速に暗号化・復号します。","情報・計算機科学","セキュリティ","基礎力","比較・分類","750","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""セキュリティ"",""暗号"",""基礎力"",""情報・計算機科学"",""セキュリティ"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000315","教師ありと教師なし学習の比較","機械学習の「教師あり学習」と「教師なし学習」の最も本質的な違いはどれか。次の4択から1つ選べ。","[""教師なし学習では訓練データが不要である"",""教師ありは正解ラベル付きデータから予測モデルを学習し、教師なしはラベルなしデータの構造を発見する"",""教師ありは人間が教え、教師なしはコンピュータが自律的に考える"",""教師あり学習は教師なし学習より高精度である""]","1","教師ありはラベル付きデータで予測、教師なしはラベルなしで構造発見です。","教師あり学習は入力と正解ラベルのペアから、未知入力への出力を予測するモデルを学習します（分類・回帰）。教師なし学習はラベルのないデータからクラスタリングや次元削減などの構造を見出します。","・教師あり学習：入力と正解ラベルのペアから、未知入力への出力を予測するモデルを学習します（分類・回帰）。","情報・計算機科学","AI・機械学習","基礎力","比較・分類","800","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""AI・機械学習"",""教師あり学習"",""基礎力"",""情報・計算機科学"",""AI・機械学習"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000316","計算量表記の誤解","「データ数n=10のときO(n)の処理が0.1秒、O(n²)の処理が0.01秒なら、O(n²)の方が常に速い」という主張について、最も適切な評価はどれか。次の4択から1つ選べ。","[""O(n²)はO(n)より計算量が小さいクラスである"",""計算量の比較には実測値は無意味である"",""n=10の1点だけでは一般化できず、nが大きくなるとO(n²)はO(n)より遅くなる"",""n=10の結果がすべてのnで成立する""]","2","漸近計算量はn→∞の挙動を表し、小さいnの実測だけでは判断できません。","O(n²)はnが増えるとn²に比例して増加し、O(n)はnに比例します。n=10では定数や実装差でO(n²)が速く見えても、n=1000ではO(n²)の方が桁違いに遅くなります。計算量は入力サイズの増大に対する増加率を表します。","・計算量：入力サイズの増大に対する増加率を表します。","情報・計算機科学","アルゴリズム","基礎力","誤解・境界","800","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""アルゴリズム"",""計算量"",""基礎力"",""情報・計算機科学"",""アルゴリズム"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000317","再帰と反復の境界","再帰と反復（ループ）に関する次の記述のうち、最も正確なものはどれか。次の4択から1つ選べ。","[""再帰と反復では実行結果が異なる"",""反復は再帰より高速で読みやすい"",""再帰を使うプログラムはコンパイルできない"",""原理的には相互に変換可能だが、可読性やスタック使用量など実用上の差がある""]","3","再帰と反復は等価ですが、可読性・メモリ・性能のトレードオフがあります。","任意の再帰は明示的スタックを使う反復に変換でき、逆も可能です。ただし再帰はコールスタックを消費し深い再帰でオーバーフローし得ます。木構造の走査など再帰が自然な場合と、単純繰り返しで反復が適切な場合があります。","・再帰：任意の再帰は明示的スタックを使う反復に変換でき、逆も可能です。","情報・計算機科学","プログラミング考え方","基礎力","誤解・境界","850","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""プログラミング考え方"",""再帰"",""基礎力"",""情報・計算機科学"",""プログラミング考え方"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000318","正規化の過剰適用","リレーショナルDBの正規化に関する次の記述のうち、最も正確なものはどれか。次の4択から1つ選べ。","[""データ冗長性を減らすが、過度の正規化は結合増加による性能低下を招く場合がある"",""正規化を進めるほどクエリ性能が向上する"",""正規化はデータの暗号化と同義である"",""第1正規形以上に正規化する必要はない""]","0","正規化は冗長性削減が目的ですが、過度には結合コストが増えます。","正規化は更新異常の防止と冗長性削減を目的とします。しかし過度な正規化（過正規化）は、クエリ時のJOIN増加により読み取り性能が低下することがあります。非正規化は読み取り性能とのトレードオフとして意図的に行われることもあります。","・正規化：更新異常の防止と冗長性削減を目的とします。","情報・計算機科学","データベース","基礎力","誤解・境界","850","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""データベース"",""正規化"",""基礎力"",""情報・計算機科学"",""データベース"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000319","AIの能力の境界","現在の機械学習システム（深層学習モデル等）の能力に関する記述として、最も正確なものはどれか。次の4択から1つ選べ。","[""学習後は新しいデータで再学習せずとも任意のタスクに自動適応する"",""訓練データのパターンから統計的に予測・分類するが、人間のような一般知能や常識推論を持つわけではない"",""人間と同等の理解力と意識を持つ"",""十分な訓練で未知の概念も正しく推論できる""]","1","現行MLは統計的パターン学習であり、一般知能や常識推論とは異なります。","深層学習モデルは大量のデータから統計的パターンを学習し、特定タスクで高い性能を発揮します。しかし分布外データへの脆弱性、因果理解の欠如、常識推論の困難さなど、人間の知能との境界が明確です。","・AIの限界：深層学習モデルは大量のデータから統計的パターンを学習し、特定タスクで高い性能を発揮します。","情報・計算機科学","AI・機械学習","基礎力","誤解・境界","900","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""AI・機械学習"",""AIの限界"",""基礎力"",""情報・計算機科学"",""AI・機械学習"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000320","セキュリティオブスキュリティの誤解","「システムの内部構造や実装方法を秘密にすれば、攻撃を防げる」という考え方（セキュリティオブスキュリティ）について、最も適切な評価はどれか。次の4択から1つ選べ。","[""セキュリティオブスキュリティは業界標準の最良手法である"",""暗号化されていれば内部構造は外部からわからない"",""秘密に依存する防御は漏洩時に即座に無効化されるため、設計を公開前提とした堅牢性が必要"",""実装詳細を非公開にすれば攻撃を防げる""]","2","秘密依存の防御は漏洩で破綻するため、公開前提の堅牢設計が必要です。","ケルクホフスの原理に基づき、暗号システムの安全性は鍵の秘密のみに依存すべきです。実装や構造の秘匿（セキュリティオブスキュリティ）はリバースエンジニアリングや内部者による漏洩で破られ得ます。多層防御と公開検証可能な設計が推奨されます。","・セキュリティオブスキュリティ：実装や構造の秘匿（セキュリティオブスキュリティ）はリバースエンジニアリングや内部者による漏洩で破られ得ます。","情報・計算機科学","セキュリティ","基礎力","誤解・境界","900","","basic-v1 情報・計算機科学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""情報・計算機科学"",""セキュリティ"",""セキュリティオブスキュリティ"",""基礎力"",""情報・計算機科学"",""セキュリティ"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000321","ホメオスタシスの定義","生理学でいうホメオスタシス（恒常性）が最もよく表すのはどれか。","[""体内の温度・pH・浸透圧などを一定範囲に保つ仕組み"",""外部環境の変化に体を合わせて内部も同じ状態にすること"",""外部環境に体を完全に合わせること"",""代謝を停止してエネルギーを節約すること""]","0","ホメオスタシスは、内部環境を一定範囲に保つ調節機構です。","ホメオスタシスは、体温・血液pH・血糖・浸透圧などの体内環境を、センサー・制御中枢・効果器の負帰還によって一定範囲に保つ仕組みです。外部環境の変化に対しても内部を安定させることが目的であり、代謝停止や単なる行動の反復とは異なります。","・ホメオスタシス：体温・血液pH・血糖・浸透圧などの体内環境を、センサー・制御中枢・効果器の負帰還によって一定範囲に保つ仕組みです。
・恒常性：ホメオスタシスは、体温・血液pH・血糖・浸透圧などの体内環境を、センサー・制御中枢・効果器の負帰還によって一定範囲に保つ仕組みです。","医歯薬学","解剖生理","基礎力","用語・定義","100","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""解剖生理"",""ホメオスタシス"",""恒常性"",""医歯薬学"",""解剖生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000322","細胞膜の主成分","動物細胞の細胞膜を主に構成する物質の組み合わせとして最も適切なのはどれか。","[""リン脂質二重層と膜タンパク質"",""セルロースとリグニン"",""コラーゲンとカルシウム結晶"",""デンプンとグリコーゲンが二重層を形成する""]","0","細胞膜はリン脂質二重層を骨格とし、膜タンパク質が機能を担います。","細胞膜は親水性頭部と疎水性尾部を持つリン脂質が二重層を形成し、その中に・上に膜タンパク質が埋め込まれます。セルロースは植物細胞壁、コラーゲンは結合組織、デンプン・グリコーゲンはエネルギー貯蔵物質であり、膜の主成分ではありません。","・細胞膜：親水性頭部と疎水性尾部を持つリン脂質が二重層を形成し、その中に・上に膜タンパク質が埋め込まれます。
・リン脂質：細胞膜は親水性頭部と疎水性尾部を持つリン脂質が二重層を形成し、その中に・上に膜タンパク質が埋め込まれます。","医歯薬学","解剖生理","基礎力","用語・定義","100","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""解剖生理"",""細胞膜"",""リン脂質"",""医歯薬学"",""解剖生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000323","赤血球の機能","ヒトの赤血球が担う主な機能として最も適切なのはどれか。","[""肺で取り入れた酸素を組織へ運ぶ"",""病原体を貪食して消化する"",""血液を凝固させて出血を止める"",""抗体を産生して感染に対抗する""]","0","赤血球はヘモグロビンにより酸素運搬が主機能です。","赤血球はヘモグロビンを含み、肺で酸素と結合し組織へ運び、組織で二酸化炭素を運び返します。貪食は白血球の役割、凝固は血小板と凝固因子、抗体産生はリンパ球などの獲得免疫細胞の役割です。","・血液：赤血球はヘモグロビンを含み、肺で酸素と結合し組織へ運び、組織で二酸化炭素を運び返します。
・赤血球：ヘモグロビンを含み、肺で酸素と結合し組織へ運び、組織で二酸化炭素を運び返します。","医歯薬学","解剖生理","基礎力","用語・定義","150","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""解剖生理"",""血液"",""赤血球"",""医歯薬学"",""解剖生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000324","自律神経の役割分担","ヒトの自律神経系について、交感神経と副交感神経の働きの対比として最も適切なのはどれか。","[""交感神経は覚醒・運動時に優位になりやすく、副交感神経は休息・消化時に優位になりやすい"",""交感神経は心拍を遅くし、副交感神経は心拍を速くする"",""交感神経は消化を促進し、副交感神経は発汗を促す"",""交感神経と副交感神経は同じ臓器に同時に同じ方向の効果を与える""]","0","交感神経は闘争・逃走、副交感神経は休息・消化に関与する対比が基本です。","交感神経はアドレナリン系を介し心拍増加・瞳孔散大・気管支拡張などを促し、運動・緊張時に優位になりやすいです。副交感神経は迷走神経を中心に心拍減少・消化分泌促進などを担い、安静・食後に優位になりやすいです。両者は拮抗的に働くことが多いです。","・自律神経：交感神経はアドレナリン系を介し心拍増加・瞳孔散大・気管支拡張などを促し、運動・緊張時に優位になりやすいです。
・交感神経：アドレナリン系を介し心拍増加・瞳孔散大・気管支拡張などを促し、運動・緊張時に優位になりやすいです。","医歯薬学","解剖生理","基礎力","用語・定義","150","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""解剖生理"",""自律神経"",""交感神経"",""医歯薬学"",""解剖生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000325","病原体の定義","感染症の文脈でいう病原体として最も適切に分類されるのはどれか。","[""ヒトに感染し疾患を起こしうるウイルスや細菌など"",""土や水など環境中に存在する微生物全般"",""ヒトの腸内細菌叢に含まれる有益菌"",""ダストや粉塵などの無機物微粒子""]","0","病原体は宿主に感染し病変を起こしうる生物（またはプリオンなど）です。","病原体は、宿主に侵入・増殖し、組織障害や免疫応答を通じて疾患を引き起こしうる微生物（細菌・ウイルス・真菌・原虫など）やプリオンなどを指します。環境中のすべての微生物や、常に共生する正常細菌叢全体を病原体と呼ぶわけではありません。","・病原体：宿主に侵入・増殖し、組織障害や免疫応答を通じて疾患を引き起こしうる微生物（細菌・ウイルス・真菌・原虫など）やプリオンなどを指します。
・感染症：病原体は、宿主に侵入・増殖し、組織障害や免疫応答を通じて疾患を引き起こしうる微生物（細菌・ウイルス・真菌・原虫など）やプリオンなどを指します。","医歯薬学","病原体感染","基礎力","用語・定義","200","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""病原体感染"",""病原体"",""感染症"",""医歯薬学"",""病原体感染"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000326","ウイルスと細菌の違い","ウイルスと細菌の違いについて、最も適切な説明はどれか。","[""ウイルスは宿主細胞内で複製する非細胞性の粒子であり、細菌は単細胞生物として独自に増殖できる"",""ウイルスは抗生物質で治療でき、細菌はワクチンで防げる"",""ウイルスは細菌より大きく、細菌は光学顕微鏡で見えない"",""ウイルスと細菌はどちらも細胞壁を持つ""]","0","ウイルスは細胞内寄生で自己複製できず、細菌は独立した単細胞生物です。","ウイルスは核酸とタンパク質コートからなり、代謝酵素を持たず宿主の翻訳・複製系を利用します。細菌は原核細胞として独自に代謝・分裂できます。抗生物質は多くの細菌に有効ですがウイルスには一般に無効で、ワクチンはウイルス・細菌の両方に開発されます。","・ウイルス：核酸とタンパク質コートからなり、代謝酵素を持たず宿主の翻訳・複製系を利用します。
・細菌：原核細胞として独自に代謝・分裂できます。","医歯薬学","病原体感染","基礎力","用語・定義","200","","解剖生理学・微生物学・免疫学・薬理学・公衆衛生・歯学・医療安全・疫学の教科書レベルの基礎知識に基づく。","evergreen","","[""病原体感染"",""ウイルス"",""細菌"",""医歯薬学"",""病原体感染"",""用語・定義"",""基礎力"",""v1""]"
